date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,hour,month_day,weekday,month,year
2017-02-10 10:00:00,0,29,56,6,301,3,3,269.71,0.0,0.0,1,Clear,sky is clear,4203,10,10,5,2,2017
2017-02-10 11:00:00,0,185,52,6,280,7,7,271.15,0.0,0.0,1,Clear,sky is clear,4464,11,10,5,2,2017
2017-02-10 12:00:00,0,95,47,8,270,6,6,273.39,0.0,0.0,75,Clouds,broken clouds,4664,12,10,5,2,2017
2017-02-10 13:00:00,0,157,40,8,270,9,9,275.27,0.0,0.0,40,Clouds,scattered clouds,4622,13,10,5,2,2017
2017-02-10 14:00:00,0,71,40,8,270,8,8,277.02,0.0,0.0,40,Clouds,scattered clouds,4989,14,10,5,2,2017
2017-02-10 15:00:00,0,103,42,8,291,2,2,278.58,0.0,0.0,40,Clouds,scattered clouds,5670,15,10,5,2,2017
2017-02-10 16:00:00,0,23,33,8,310,9,9,279.61,0.0,0.0,1,Clear,sky is clear,6566,16,10,5,2,2017
2017-02-10 17:00:00,0,114,33,7,314,4,4,279.55,0.0,0.0,1,Clear,sky is clear,6124,17,10,5,2,2017
2017-02-10 18:00:00,0,187,33,6,320,9,9,278.78,0.0,0.0,40,Clouds,scattered clouds,4694,18,10,5,2,2017
2017-02-10 19:00:00,0,218,33,6,324,4,4,277.96,0.0,0.0,75,Clouds,broken clouds,3186,19,10,5,2,2017
2017-02-10 20:00:00,0,78,35,6,330,1,1,277.59,0.0,0.0,1,Clear,sky is clear,2646,20,10,5,2,2017
2017-02-10 21:00:00,0,72,47,1,310,7,7,278.08,0.0,0.0,75,Clouds,broken clouds,2487,21,10,5,2,2017
2017-02-10 22:00:00,0,180,47,1,300,2,2,278.4,0.0,0.0,1,Clear,sky is clear,2242,22,10,5,2,2017
2017-02-10 23:00:00,0,292,54,3,341,7,7,278.72,0.0,0.0,1,Clear,sky is clear,1069,23,10,5,2,2017
2017-02-11 00:00:00,0,196,63,3,341,7,7,278.36,0.0,0.0,1,Clear,sky is clear,1197,0,11,6,2,2017
2017-02-11 01:00:00,0,245,63,3,340,2,2,277.89,0.0,0.0,1,Clear,sky is clear,788,1,11,6,2,2017
2017-02-11 02:00:00,0,176,63,1,326,6,6,277.69,0.0,0.0,40,Clouds,scattered clouds,538,2,11,6,2,2017
2017-02-11 03:00:00,0,221,79,1,326,3,3,277.35,0.0,0.0,1,Clear,sky is clear,334,3,11,6,2,2017
2017-02-11 04:00:00,0,126,73,1,326,8,8,276.69,0.0,0.0,1,Clear,sky is clear,265,4,11,6,2,2017
2017-02-11 05:00:00,0,242,73,1,326,7,7,276.22,0.0,0.0,1,Clear,sky is clear,460,5,11,6,2,2017
2017-02-11 06:00:00,0,172,85,0,276,2,2,275.69,0.0,0.0,1,Clear,sky is clear,875,6,11,6,2,2017
2017-02-11 07:00:00,0,90,79,0,276,8,8,275.22,0.0,0.0,90,Clouds,overcast clouds,1249,7,11,6,2,2017
2017-02-11 08:00:00,0,274,57,2,130,4,4,274.76,0.0,0.0,90,Clouds,overcast clouds,2098,8,11,6,2,2017
2017-02-11 09:00:00,0,132,50,3,130,6,6,274.75,0.0,0.0,75,Clouds,broken clouds,3155,9,11,6,2,2017
2017-02-11 10:00:00,0,69,44,3,139,6,6,275.42,0.0,0.0,1,Clear,sky is clear,4247,10,11,6,2,2017
2017-02-11 11:00:00,0,71,33,3,160,3,3,275.73,0.0,0.0,1,Clear,sky is clear,4645,11,11,6,2,2017
2017-02-11 12:00:00,0,264,30,2,140,1,1,276.75,0.0,0.0,1,Clear,sky is clear,5020,12,11,6,2,2017
2017-02-11 13:00:00,0,115,33,4,140,8,8,277.36,0.0,0.0,1,Clear,sky is clear,4928,13,11,6,2,2017
2017-02-11 14:00:00,0,153,32,4,141,1,1,278.35,0.0,0.0,1,Clear,sky is clear,4986,14,11,6,2,2017
2017-02-11 15:00:00,0,245,23,4,190,8,8,278.88,0.0,0.0,1,Clear,sky is clear,4815,15,11,6,2,2017
2017-02-11 16:00:00,0,41,27,4,160,5,5,278.51,0.0,0.0,40,Clouds,scattered clouds,4760,16,11,6,2,2017
2017-02-11 17:00:00,0,256,33,3,130,3,3,278.01,0.0,0.0,40,Clouds,scattered clouds,4984,17,11,6,2,2017
2017-02-11 18:00:00,0,241,28,3,80,7,7,277.16,0.0,0.0,90,Clouds,overcast clouds,4739,18,11,6,2,2017
2017-02-11 19:00:00,0,47,28,3,79,3,3,276.4,0.0,0.0,90,Clouds,overcast clouds,3605,19,11,6,2,2017
2017-02-11 20:00:00,0,176,72,5,111,5,5,275.95,0.0,0.0,90,Clouds,overcast clouds,2862,20,11,6,2,2017
2017-02-11 21:00:00,0,114,56,6,60,7,7,275.82,0.0,0.0,90,Drizzle,drizzle,2835,21,11,6,2,2017
2017-02-11 21:00:00,0,25,65,5,100,1,1,275.82,0.0,0.0,90,Rain,moderate rain,2835,21,11,6,2,2017
2017-02-11 22:00:00,0,63,60,4,100,7,7,275.75,0.0,0.0,90,Rain,moderate rain,2489,22,11,6,2,2017
2017-02-11 22:00:00,0,263,56,4,120,3,3,275.75,0.0,0.0,90,Drizzle,drizzle,2489,22,11,6,2,2017
2017-02-11 23:00:00,0,246,48,2,130,3,3,275.84,0.0,0.0,1,Rain,light rain,1822,23,11,6,2,2017
2017-02-11 23:00:00,0,27,52,4,100,3,3,275.84,0.0,0.0,1,Drizzle,light intensity drizzle,1822,23,11,6,2,2017
2017-02-11 23:00:00,0,269,49,2,140,2,2,275.84,0.0,0.0,1,Mist,mist,1822,23,11,6,2,2017
2017-02-12 00:00:00,0,46,42,4,150,6,6,275.88,0.0,0.0,40,Rain,light rain,1196,0,12,7,2,2017
2017-02-12 00:00:00,0,72,49,4,150,8,8,275.88,0.0,0.0,40,Mist,mist,1196,0,12,7,2,2017
2017-02-12 00:00:00,0,77,56,2,130,1,1,275.88,0.0,0.0,40,Drizzle,light intensity drizzle,1196,0,12,7,2,2017
2017-02-12 01:00:00,0,185,52,4,140,1,1,275.88,0.0,0.0,40,Rain,light rain,829,1,12,7,2,2017
2017-02-12 01:00:00,0,28,49,2,120,8,8,275.88,0.0,0.0,40,Mist,mist,829,1,12,7,2,2017
2017-02-12 01:00:00,0,95,35,5,180,4,4,275.88,0.0,0.0,40,Drizzle,drizzle,829,1,12,7,2,2017
2017-02-12 02:00:00,0,244,40,2,160,4,4,276.15,0.0,0.0,1,Drizzle,light intensity drizzle,538,2,12,7,2,2017
2017-02-12 02:00:00,0,155,41,3,110,2,2,276.15,0.0,0.0,1,Mist,mist,538,2,12,7,2,2017
2017-02-12 03:00:00,0,101,41,3,112,4,4,275.72,0.0,0.0,1,Drizzle,light intensity drizzle,334,3,12,7,2,2017
2017-02-12 04:00:00,0,280,29,4,90,3,3,275.55,0.0,0.0,90,Clouds,overcast clouds,265,4,12,7,2,2017
2017-02-12 05:00:00,0,82,29,3,45,5,5,274.75,0.0,0.0,40,Clouds,scattered clouds,429,5,12,7,2,2017
2017-02-12 06:00:00,0,284,29,2,0,8,8,273.22,0.0,0.0,1,Clear,sky is clear,774,6,12,7,2,2017
2017-02-12 07:00:00,0,84,27,2,47,8,8,271.95,0.0,0.0,1,Clear,sky is clear,1084,7,12,7,2,2017
2017-02-12 08:00:00,0,94,26,3,100,1,1,271.35,0.0,0.0,1,Clear,sky is clear,1789,8,12,7,2,2017
2017-02-12 09:00:00,0,200,38,4,132,4,4,271.36,0.0,0.0,5,Clear,sky is clear,2666,9,12,7,2,2017
2017-02-12 10:00:00,0,291,28,2,100,7,7,272.42,0.0,0.0,1,Clear,sky is clear,3517,10,12,7,2,2017
2017-02-12 11:00:00,0,186,44,3,40,6,6,273.42,0.0,0.0,5,Clear,sky is clear,3952,11,12,7,2,2017
2017-02-12 12:00:00,0,255,43,3,40,1,1,274.42,0.0,0.0,1,Clear,sky is clear,4297,12,12,7,2,2017
2017-02-12 13:00:00,0,269,47,4,120,4,4,275.28,0.0,0.0,1,Clear,sky is clear,4679,13,12,7,2,2017
2017-02-12 14:00:00,0,154,41,4,130,3,3,275.88,0.0,0.0,1,Clear,sky is clear,4538,14,12,7,2,2017
2017-02-12 15:00:00,0,256,41,4,140,8,8,276.4,0.0,0.0,1,Clear,sky is clear,4342,15,12,7,2,2017
2017-02-12 16:00:00,0,138,43,4,150,1,1,276.87,0.0,0.0,1,Clear,sky is clear,4775,16,12,7,2,2017
2017-02-12 17:00:00,0,86,43,4,150,2,2,276.53,0.0,0.0,1,Clear,sky is clear,5766,17,12,7,2,2017
2017-02-12 18:00:00,0,211,46,5,150,7,7,275.53,0.0,0.0,1,Clear,sky is clear,3964,18,12,7,2,2017
2017-02-12 19:00:00,0,90,50,6,140,9,9,274.75,0.0,0.0,1,Clear,sky is clear,3168,19,12,7,2,2017
2017-02-12 20:00:00,0,128,54,5,150,4,4,273.53,0.0,0.0,1,Clear,sky is clear,2631,20,12,7,2,2017
2017-02-12 21:00:00,0,222,50,4,160,6,6,273.02,0.0,0.0,1,Clear,sky is clear,2208,21,12,7,2,2017
2017-02-12 22:00:00,0,116,46,4,160,3,3,271.84,0.0,0.0,1,Clear,sky is clear,1723,22,12,7,2,2017
2017-02-12 23:00:00,0,146,44,6,160,2,2,271.49,0.0,0.0,1,Clear,sky is clear,1069,23,12,7,2,2017
2017-02-13 00:00:00,0,104,44,4,160,5,5,270.96,0.0,0.0,1,Clear,sky is clear,645,0,13,1,2,2017
2017-02-13 01:00:00,0,108,42,7,170,4,4,271.02,0.0,0.0,1,Clear,sky is clear,402,1,13,1,2,2017
2017-02-13 02:00:00,0,186,42,5,170,6,6,270.81,0.0,0.0,1,Clear,sky is clear,324,2,13,1,2,2017
2017-02-13 03:00:00,0,57,42,6,170,5,5,270.58,0.0,0.0,1,Clear,sky is clear,368,3,13,1,2,2017
2017-02-13 04:00:00,0,185,33,6,180,8,8,270.34,0.0,0.0,1,Clear,sky is clear,869,4,13,1,2,2017
2017-02-13 05:00:00,0,54,31,9,180,7,7,270.58,0.0,0.0,1,Clear,sky is clear,2703,5,13,1,2,2017
2017-02-13 06:00:00,0,267,31,4,160,3,3,270.21,0.0,0.0,1,Clear,sky is clear,5717,6,13,1,2,2017
2017-02-13 07:00:00,0,175,29,9,170,8,8,270.55,0.0,0.0,1,Clear,sky is clear,6643,7,13,1,2,2017
2017-02-13 08:00:00,0,12,27,9,163,4,4,271.02,0.0,0.0,1,Clear,sky is clear,6255,8,13,1,2,2017
2017-02-13 09:00:00,0,227,25,8,150,7,7,272.75,0.0,0.0,1,Clear,sky is clear,4943,9,13,1,2,2017
2017-02-13 10:00:00,0,196,28,4,150,6,6,275.08,0.0,0.0,1,Clear,sky is clear,4447,10,13,1,2,2017
2017-02-13 11:00:00,0,106,30,4,150,1,1,276.75,0.0,0.0,1,Clear,sky is clear,4558,11,13,1,2,2017
2017-02-13 12:00:00,0,200,29,7,160,8,8,278.42,0.0,0.0,1,Clear,sky is clear,4627,12,13,1,2,2017
2017-02-13 13:00:00,0,52,27,5,160,6,6,278.95,0.0,0.0,1,Clear,sky is clear,4794,13,13,1,2,2017
2017-02-13 14:00:00,0,269,29,5,160,9,9,279.82,0.0,0.0,1,Clear,sky is clear,4930,14,13,1,2,2017
2017-02-13 15:00:00,0,180,31,6,150,1,1,280.65,0.0,0.0,1,Clear,sky is clear,5568,15,13,1,2,2017
2017-02-14 01:00:00,0,246,35,5,160,7,7,271.815,0.0,0.0,0,Clear,Sky is Clear,332,1,14,2,2,2017
2017-02-14 02:00:00,0,198,51,5,150,4,4,270.536,0.0,0.0,0,Clear,Sky is Clear,266,2,14,2,2,2017
2017-02-14 03:00:00,0,29,37,5,150,4,4,270.536,0.0,0.0,0,Clear,Sky is Clear,322,3,14,2,2,2017
2017-02-14 04:00:00,0,182,40,4,140,3,3,270.536,0.0,0.0,0,Clear,Sky is Clear,831,4,14,2,2,2017
2017-02-14 05:00:00,0,154,43,3,140,5,5,269.822,0.0,0.0,0,Clear,Sky is Clear,2746,5,14,2,2,2017
2017-02-14 06:00:00,0,75,46,3,130,4,4,269.822,0.0,0.0,0,Clear,Sky is Clear,5774,6,14,2,2,2017
2017-02-14 07:00:00,0,235,50,4,140,1,1,269.822,0.0,0.0,0,Clear,Sky is Clear,6355,7,14,2,2,2017
2017-02-14 08:00:00,0,290,49,4,140,1,1,272.061,0.0,0.0,24,Clouds,few clouds,6003,8,14,2,2,2017
2017-02-14 09:00:00,0,136,41,4,140,3,3,273.167,0.0,0.0,0,Clear,Sky is Clear,5153,9,14,2,2,2017
2017-02-14 10:00:00,0,139,33,4,140,4,4,273.167,0.0,0.0,0,Clear,Sky is Clear,4395,10,14,2,2,2017
2017-02-14 11:00:00,0,263,32,5,150,6,6,277.353,0.0,0.0,8,Clear,sky is clear,4650,11,14,2,2,2017
2017-02-14 12:00:00,0,82,28,7,140,7,7,277.353,0.0,0.0,8,Clear,sky is clear,4915,12,14,2,2,2017
2017-02-14 13:00:00,0,157,27,7,139,8,8,277.353,0.0,0.0,8,Clear,sky is clear,4811,13,14,2,2,2017
2017-02-14 14:00:00,0,88,27,6,130,9,9,275.46,0.0,0.0,36,Clouds,scattered clouds,5098,14,14,2,2,2017
2017-02-14 15:00:00,0,291,23,5,140,2,2,275.46,0.0,0.0,36,Clouds,scattered clouds,5892,15,14,2,2,2017
2017-02-14 16:00:00,0,118,23,7,150,6,6,275.46,0.0,0.0,36,Clouds,scattered clouds,6530,16,14,2,2,2017
2017-02-14 17:00:00,0,133,29,7,150,5,5,271.087,0.0,0.0,0,Clear,Sky is Clear,6093,17,14,2,2,2017
2017-02-14 18:00:00,0,94,29,7,150,4,4,271.087,0.0,0.0,0,Clear,Sky is Clear,4734,18,14,2,2,2017
2017-02-14 19:00:00,0,107,33,5,150,7,7,271.087,0.0,0.0,0,Clear,Sky is Clear,3376,19,14,2,2,2017
2017-02-14 20:00:00,0,161,37,2,130,2,2,268.832,0.0,0.0,0,Clear,Sky is Clear,2715,20,14,2,2,2017
2017-02-14 21:00:00,0,90,40,5,150,7,7,268.832,0.0,0.0,0,Clear,Sky is Clear,3111,21,14,2,2,2017
2017-02-14 22:00:00,0,26,40,5,140,2,2,268.832,0.0,0.0,0,Clear,Sky is Clear,3604,22,14,2,2,2017
2017-02-14 23:00:00,0,110,40,5,150,8,8,267.254,0.0,0.0,0,Clear,Sky is Clear,1296,23,14,2,2,2017
2017-02-15 00:00:00,0,79,42,4,150,5,5,267.254,0.0,0.0,0,Clear,Sky is Clear,671,0,15,3,2,2017
2017-02-15 01:00:00,0,247,42,6,150,5,5,267.254,0.0,0.0,0,Clear,Sky is Clear,368,1,15,3,2,2017
2017-02-15 02:00:00,0,66,45,7,150,5,5,265.429,0.0,0.0,0,Clear,Sky is Clear,287,2,15,3,2,2017
2017-02-15 03:00:00,0,139,45,5,140,9,9,265.429,0.0,0.0,0,Clear,Sky is Clear,335,3,15,3,2,2017
2017-02-15 04:00:00,0,114,45,5,150,7,7,265.429,0.0,0.0,0,Clear,Sky is Clear,884,4,15,3,2,2017
2017-02-15 05:00:00,0,91,45,4,150,9,9,263.792,0.0,0.0,0,Clear,Sky is Clear,2731,5,15,3,2,2017
2017-02-15 06:00:00,0,59,54,2,130,5,5,263.792,0.0,0.0,0,Clear,Sky is Clear,5810,6,15,3,2,2017
2017-02-15 07:00:00,0,154,58,3,140,7,7,263.792,0.0,0.0,0,Clear,Sky is Clear,6830,7,15,3,2,2017
2017-02-15 08:00:00,0,215,55,4,150,2,2,264.896,0.0,0.0,8,Clear,sky is clear,6036,8,15,3,2,2017
2017-02-15 09:00:00,0,99,56,3,150,9,9,264.896,0.0,0.0,8,Clear,sky is clear,5176,9,15,3,2,2017
2017-02-15 10:00:00,0,179,49,5,150,4,4,265.191,0.0,0.0,0,Clear,Sky is Clear,4440,10,15,3,2,2017
2017-02-15 11:00:00,0,247,44,5,150,3,3,270.55,0.0,0.0,0,Clear,Sky is Clear,4703,11,15,3,2,2017
2017-02-15 12:00:00,0,175,40,5,170,7,7,270.55,0.0,0.0,0,Clear,Sky is Clear,4880,12,15,3,2,2017
2017-02-15 13:00:00,0,151,33,7,170,3,3,270.55,0.0,0.0,0,Clear,Sky is Clear,4873,13,15,3,2,2017
2017-02-15 14:00:00,0,196,36,5,140,8,8,273.939,0.0,0.0,0,Clear,Sky is Clear,5206,14,15,3,2,2017
2017-02-15 15:00:00,0,164,36,5,140,1,1,273.939,0.0,0.0,0,Clear,Sky is Clear,5605,15,15,3,2,2017
2017-02-15 16:00:00,0,273,29,7,180,7,7,273.939,0.0,0.0,0,Clear,Sky is Clear,6601,16,15,3,2,2017
2017-02-15 17:00:00,0,96,29,4,150,3,3,271.341,0.0,0.0,8,Clear,sky is clear,6093,17,15,3,2,2017
2017-02-15 18:00:00,0,242,27,3,150,6,6,271.341,0.0,0.0,8,Clear,sky is clear,4844,18,15,3,2,2017
2017-02-15 19:00:00,0,212,27,2,143,6,6,271.341,0.0,0.0,8,Clear,sky is clear,3502,19,15,3,2,2017
2017-02-15 20:00:00,0,142,28,2,130,3,3,267.775,0.0,0.0,0,Clear,Sky is Clear,2844,20,15,3,2,2017
2017-02-15 21:00:00,0,142,32,2,120,4,4,267.775,0.0,0.0,0,Clear,Sky is Clear,2727,21,15,3,2,2017
2017-02-15 22:00:00,0,256,30,3,130,5,5,267.775,0.0,0.0,0,Clear,Sky is Clear,1722,22,15,3,2,2017
2017-02-15 23:00:00,0,259,32,3,130,6,6,267.785,0.0,0.0,0,Clear,Sky is Clear,1050,23,15,3,2,2017
2017-02-16 00:00:00,0,252,37,3,150,2,2,267.785,0.0,0.0,0,Clear,Sky is Clear,711,0,16,4,2,2017
2017-02-16 01:00:00,0,289,42,3,150,2,2,267.785,0.0,0.0,0,Clear,Sky is Clear,504,1,16,4,2,2017
2017-02-16 02:00:00,0,210,48,3,140,1,1,268.039,0.0,0.0,8,Clear,sky is clear,418,2,16,4,2,2017
2017-02-16 03:00:00,0,215,48,4,140,3,3,268.039,0.0,0.0,8,Clear,sky is clear,468,3,16,4,2,2017
2017-02-16 04:00:00,0,146,48,5,150,3,3,268.039,0.0,0.0,8,Clear,sky is clear,933,4,16,4,2,2017
2017-02-16 05:00:00,0,206,51,4,150,1,1,268.381,0.0,0.0,24,Clouds,few clouds,2755,5,16,4,2,2017
2017-02-16 06:00:00,0,100,55,3,150,5,5,268.381,0.0,0.0,24,Clouds,few clouds,5721,6,16,4,2,2017
2017-02-16 07:00:00,0,229,59,3,150,9,9,268.381,0.0,0.0,24,Clouds,few clouds,6888,7,16,4,2,2017
2017-02-16 08:00:00,0,146,59,4,160,6,6,270.471,0.0,0.0,20,Clouds,few clouds,6137,8,16,4,2,2017
2017-02-16 09:00:00,0,70,52,3,150,3,3,270.471,0.0,0.0,20,Clouds,few clouds,5040,9,16,4,2,2017
2017-02-16 10:00:00,0,81,49,4,170,7,7,270.471,0.0,0.0,20,Clouds,few clouds,4510,10,16,4,2,2017
2017-02-16 11:00:00,0,290,48,4,171,5,5,276.269,0.0,0.0,68,Clouds,broken clouds,4739,11,16,4,2,2017
2017-02-16 12:00:00,0,136,47,6,200,8,8,276.269,0.0,0.0,68,Clouds,broken clouds,4864,12,16,4,2,2017
2017-02-16 13:00:00,0,208,41,4,170,5,5,276.269,0.0,0.0,68,Clouds,broken clouds,5039,13,16,4,2,2017
2017-02-16 14:00:00,0,292,38,3,150,8,8,279.555,0.0,0.0,76,Clouds,broken clouds,5365,14,16,4,2,2017
2017-02-16 15:00:00,0,252,41,4,158,4,4,279.555,0.0,0.0,76,Clouds,broken clouds,5681,15,16,4,2,2017
2017-02-16 16:00:00,0,160,39,3,130,8,8,279.555,0.0,0.0,76,Clouds,broken clouds,6564,16,16,4,2,2017
2017-02-16 17:00:00,0,49,32,6,190,6,6,276.83,0.0,0.0,20,Clouds,few clouds,6273,17,16,4,2,2017
2017-02-16 18:00:00,0,67,32,6,189,4,4,276.83,0.0,0.0,20,Clouds,few clouds,4663,18,16,4,2,2017
2017-02-16 19:00:00,0,45,37,4,179,2,2,276.83,0.0,0.0,20,Clouds,few clouds,3399,19,16,4,2,2017
2017-02-16 20:00:00,0,262,43,2,170,3,3,273.774,0.0,0.0,12,Clouds,few clouds,2934,20,16,4,2,2017
2017-02-16 21:00:00,0,211,46,2,130,2,2,273.774,0.0,0.0,12,Clouds,few clouds,3283,21,16,4,2,2017
2017-02-16 22:00:00,0,248,56,2,120,5,5,273.774,0.0,0.0,12,Clouds,few clouds,3751,22,16,4,2,2017
2017-02-16 23:00:00,0,177,49,2,110,2,2,272.589,0.0,0.0,0,Clear,Sky is Clear,1319,23,16,4,2,2017
2017-02-17 00:00:00,0,120,49,2,110,8,8,272.589,0.0,0.0,0,Clear,Sky is Clear,692,0,17,5,2,2017
2017-02-17 01:00:00,0,222,63,3,169,4,4,272.589,0.0,0.0,0,Clear,Sky is Clear,402,1,17,5,2,2017
2017-02-17 02:00:00,0,176,55,2,150,8,8,270.756,0.0,0.0,0,Clear,Sky is Clear,325,2,17,5,2,2017
2017-02-17 03:00:00,0,294,52,3,165,4,4,270.756,0.0,0.0,0,Clear,Sky is Clear,349,3,17,5,2,2017
2017-02-17 04:00:00,0,100,55,3,165,7,7,270.756,0.0,0.0,0,Clear,Sky is Clear,828,4,17,5,2,2017
2017-02-17 05:00:00,0,43,63,1,130,8,8,269.979,0.0,0.0,0,Clear,Sky is Clear,2577,5,17,5,2,2017
2017-02-17 06:00:00,0,99,71,3,40,6,6,269.979,0.0,0.0,0,Clear,Sky is Clear,5465,6,17,5,2,2017
2017-02-17 07:00:00,0,24,63,2,50,3,3,269.979,0.0,0.0,0,Clear,Sky is Clear,6370,7,17,5,2,2017
2017-02-17 08:00:00,0,79,72,2,50,2,2,275.153,0.0,0.0,0,Clear,Sky is Clear,5960,8,17,5,2,2017
2017-02-17 09:00:00,0,226,68,2,30,6,6,275.153,0.0,0.0,0,Clear,Sky is Clear,5207,9,17,5,2,2017
2017-02-17 10:00:00,0,80,63,3,50,5,5,276.411,0.0,0.0,0,Clear,Sky is Clear,4841,10,17,5,2,2017
2017-02-17 11:00:00,0,139,56,4,40,1,1,286.372,0.0,0.0,0,Clear,Sky is Clear,5259,11,17,5,2,2017
2017-02-17 12:00:00,0,138,49,3,40,2,2,286.372,0.0,0.0,0,Clear,Sky is Clear,5385,12,17,5,2,2017
2017-02-17 13:00:00,0,130,48,3,40,3,3,286.372,0.0,0.0,0,Clear,Sky is Clear,5351,13,17,5,2,2017
2017-02-17 14:00:00,0,191,44,4,60,6,6,288.567,0.0,0.0,0,Clear,Sky is Clear,5474,14,17,5,2,2017
2017-02-17 15:00:00,0,134,43,7,60,3,3,288.567,0.0,0.0,0,Clear,Sky is Clear,5955,15,17,5,2,2017
2017-02-17 16:00:00,0,119,43,6,30,4,4,288.567,0.0,0.0,0,Clear,Sky is Clear,6571,16,17,5,2,2017
2017-02-17 17:00:00,0,243,42,6,40,5,5,283.808,0.0,0.0,0,Clear,Sky is Clear,5633,17,17,5,2,2017
2017-02-17 18:00:00,0,173,48,2,350,7,7,283.808,0.0,0.0,0,Clear,Sky is Clear,5000,18,17,5,2,2017
2017-02-17 19:00:00,0,37,62,3,30,1,1,283.808,0.0,0.0,0,Clear,Sky is Clear,3915,19,17,5,2,2017
2017-02-17 20:00:00,0,224,54,6,30,9,9,279.514,0.0,0.0,8,Clear,sky is clear,3199,20,17,5,2,2017
2017-02-17 21:00:00,0,112,58,4,40,4,4,279.514,0.0,0.0,8,Clear,sky is clear,3124,21,17,5,2,2017
2017-02-17 22:00:00,0,174,62,4,30,1,1,279.514,0.0,0.0,8,Clear,sky is clear,2576,22,17,5,2,2017
2017-02-17 23:00:00,0,68,76,4,20,5,5,276.608,0.0,0.0,0,Clear,Sky is Clear,1813,23,17,5,2,2017
2017-02-18 00:00:00,0,53,81,5,20,2,2,276.608,0.0,0.0,0,Clear,Sky is Clear,1230,0,18,6,2,2017
2017-02-18 01:00:00,0,149,87,2,40,2,2,276.608,0.0,0.0,0,Clear,Sky is Clear,749,1,18,6,2,2017
2017-02-18 02:00:00,0,41,93,3,30,8,8,274.666,0.0,0.0,0,Clear,Sky is Clear,610,2,18,6,2,2017
2017-02-18 03:00:00,0,258,93,3,30,3,3,274.666,0.0,0.0,0,Clear,Sky is Clear,369,3,18,6,2,2017
2017-02-18 04:00:00,0,40,93,3,20,8,8,274.666,0.0,0.0,0,Clear,Sky is Clear,380,4,18,6,2,2017
2017-02-18 05:00:00,0,27,93,4,30,9,9,272.936,0.0,0.0,0,Clear,Sky is Clear,608,5,18,6,2,2017
2017-02-18 06:00:00,0,166,87,2,30,4,4,272.936,0.0,0.0,0,Clear,Sky is Clear,1179,6,18,6,2,2017
2017-02-18 07:00:00,0,235,93,3,50,7,7,272.936,0.0,0.0,0,Clear,Sky is Clear,1952,7,18,6,2,2017
2017-02-18 08:00:00,0,100,87,4,40,3,3,274.941,0.0,0.0,0,Clear,Sky is Clear,3050,8,18,6,2,2017
2017-02-18 09:00:00,0,256,87,4,50,6,6,274.941,0.0,0.0,0,Clear,Sky is Clear,3754,9,18,6,2,2017
2017-02-18 10:00:00,0,29,93,3,50,9,9,276.276,0.0,0.0,24,Clouds,few clouds,4329,10,18,6,2,2017
2017-02-18 11:00:00,0,168,82,5,80,2,2,283.492,0.0,0.0,8,Clear,sky is clear,4663,11,18,6,2,2017
2017-02-18 12:00:00,0,40,93,3,50,4,4,283.492,0.0,0.0,8,Clear,sky is clear,5114,12,18,6,2,2017
2017-02-18 13:00:00,0,195,93,3,50,9,9,283.492,0.0,0.0,8,Clear,sky is clear,5114,13,18,6,2,2017
2017-02-18 14:00:00,0,233,93,3,60,3,3,286.77,0.0,0.0,0,Clear,Sky is Clear,5255,14,18,6,2,2017
2017-02-18 15:00:00,0,277,93,3,60,9,9,286.77,0.0,0.0,0,Clear,Sky is Clear,4719,15,18,6,2,2017
2017-02-18 16:00:00,0,52,67,6,90,1,1,286.77,0.0,0.0,0,Clear,Sky is Clear,4912,16,18,6,2,2017
2017-02-18 17:00:00,0,58,82,3,80,1,1,282.231,0.0,0.0,32,Clouds,scattered clouds,4871,17,18,6,2,2017
2017-02-18 18:00:00,0,207,76,3,90,1,1,282.231,0.0,0.0,32,Clouds,scattered clouds,4525,18,18,6,2,2017
2017-02-18 19:00:00,0,200,71,4,100,2,2,282.231,0.0,0.0,32,Clouds,scattered clouds,3742,19,18,6,2,2017
2017-02-18 20:00:00,0,239,81,2,90,5,5,276.249,0.0,0.0,20,Clouds,few clouds,2887,20,18,6,2,2017
2017-02-18 21:00:00,0,24,71,2,100,6,6,276.249,0.0,0.0,20,Clouds,few clouds,3219,21,18,6,2,2017
2017-02-18 22:00:00,0,277,71,2,110,5,5,276.249,0.0,0.0,20,Clouds,few clouds,4272,22,18,6,2,2017
2017-02-18 23:00:00,0,242,76,3,80,6,6,274.17,0.0,0.0,8,Clear,sky is clear,2177,23,18,6,2,2017
2017-02-19 00:00:00,0,248,81,2,120,2,2,274.17,0.0,0.0,8,Clear,sky is clear,1587,0,19,7,2,2017
2017-02-19 01:00:00,0,163,81,3,150,9,9,274.17,0.0,0.0,8,Clear,sky is clear,952,1,19,7,2,2017
2017-02-19 02:00:00,0,86,76,4,130,6,6,272.296,0.0,0.0,12,Clouds,few clouds,814,2,19,7,2,2017
2017-02-19 03:00:00,0,242,81,2,130,6,6,272.296,0.0,0.0,12,Clouds,few clouds,453,3,19,7,2,2017
2017-02-19 04:00:00,0,180,81,2,120,5,5,272.296,0.0,0.0,12,Clouds,few clouds,402,4,19,7,2,2017
